Millis,Red,IR
131162,590,522
131181,617,526
131212,594,516
131231,626,516
131262,595,514
131281,635,531
131312,584,517
131331,632,505
131362,579,501
131381,638,496
131412,607,510
131431,657,501
131462,601,503
131481,657,508
131512,637,519
131531,663,522
131562,614,509
131583,624,517
131612,619,508
131633,610,516
131662,640,502
131683,628,510
131712,651,497
131733,607,496
131762,662,498
131783,605,497
131812,623,492
131833,610,488
131862,641,474
131883,615,463
131912,656,456
131933,636,463
131962,658,469
131983,642,476
132013,646,520
132032,620,516
132063,622,518
132082,618,516
132113,616,515
132132,629,502
132163,607,520
132182,643,511
132213,591,503
132232,651,515
132263,587,509
132282,638,507
132313,580,501
132332,634,497
132363,608,500
132382,659,485
132413,604,499
132432,669,502
132463,632,506
132482,656,518
132513,638,503
132534,620,507
132563,616,506
132584,619,507
132613,639,504
132634,627,509
132663,648,501
132684,617,503
132713,670,499
132734,612,499
132763,649,496
132784,608,492
132813,638,488
132834,610,478
132863,640,468
132884,616,460
132913,656,450
132934,625,464
132963,647,471
132984,627,493
133014,618,502
133033,609,508
133064,604,506
133083,608,508
133114,592,502
133133,617,501
133164,591,498
133183,625,499
133214,589,492
133233,635,500
133264,585,508
133283,615,495
133314,567,483
133333,622,490
133364,586,498
133383,638,499
133414,600,507
133433,657,508
133464,620,518
133483,661,512
133514,640,521
133535,624,515
133564,612,523
133585,632,524
133614,649,516
133635,635,515
133664,646,515
133685,629,512
133714,653,503
133735,608,496
133764,642,496
133785,612,502
133814,648,479
133835,628,481
133864,650,469
133885,630,471
133914,646,470
133935,633,489
133965,639,536
133984,619,533
134015,631,542
134034,626,532
134065,611,535
134084,636,525
134115,605,518
134134,640,508
134165,605,515
134184,646,508
134215,595,505
134234,643,509
134265,587,502
134284,635,494
134315,597,494
134334,659,491
134365,619,496
134384,668,495
134415,637,505
134434,654,499
134465,635,513
134486,625,507
134515,619,508
134536,629,501
134565,633,508
134586,621,502
134615,653,505
134636,635,494
134665,654,491
134686,607,494
134715,649,493
134736,611,485
134765,648,484
134786,605,478
134815,651,466
134836,631,468
134865,649,443
134886,632,451
134915,643,473
134936,624,484
134966,614,515
134985,598,509
135016,600,513
135035,603,507
135066,576,503
135085,618,498
135116,583,499
135135,632,497
135166,578,499
135185,631,508
135216,570,497
135235,611,503
135266,580,479
135285,627,482
135316,603,477
135335,640,478
135366,606,491
135385,647,498
135416,625,496
135435,648,510
135466,638,509
135487,618,507
135516,625,514
135537,618,511
135566,638,512
135587,625,510
135616,657,513
135637,616,502
135666,649,515
135687,601,506
135716,650,514
135737,619,503
135766,653,490
135787,645,484
135816,667,482
135837,642,458
135866,654,472
135887,631,484
135917,632,508
135936,604,517
135967,605,519
135986,607,513
136017,590,511
136036,627,518
136067,585,515
136086,623,513
136117,589,506
136136,643,516
136167,578,516
136186,605,513
136217,584,492
136236,627,498
136267,623,499
136286,652,492
136317,632,497
136336,663,501
136367,637,509
136386,668,516
136417,651,517
136438,629,514
136467,626,518
136488,630,509
136517,648,509
136538,635,496
136567,658,499
136588,623,508
136617,654,494
136638,620,493
136667,641,495
136688,611,484
136717,643,475
136738,624,461
136767,649,458
136788,626,441
136817,650,460
136838,635,474
136868,628,514
136887,603,507
136918,617,511
136937,606,508
136968,601,504
136987,608,506
137018,579,499
137037,636,500
137068,585,496
137087,638,502
137118,579,506
137137,623,505
137168,575,492
137187,630,497
137218,599,491
137237,648,489
137268,618,493
137287,655,502
137318,628,503
137337,653,507
137368,641,505
137389,620,501
137418,617,500
137439,626,501
137468,632,505
137489,627,486
137518,652,493
137539,616,502
137568,654,490
137589,593,500
137618,631,488
137639,595,487
137668,639,481
137689,598,470
137718,633,464
137739,614,458
137768,632,459
137789,610,471
137819,610,500
137838,594,502
137869,594,495
137888,588,486
137919,569,487
137938,599,500
137969,582,505
137988,629,507
138019,588,522
138038,644,523
138069,586,517
138088,622,511
138119,593,503
138138,655,511
138169,612,507
138188,675,513
138219,622,519
138238,683,519
138269,645,535
138288,669,540
138319,629,541
138340,648,546
138369,647,534
138390,637,548
138419,670,543
138440,642,541
138469,679,633
138490,650,1168
138519,1878,3073
138540,1870,2876
138569,1579,2389
138590,1310,2075
138619,1055,1493
138640,826,1159
138669,697,784
138690,648,641
138720,661,579
138739,625,563
138770,634,550
138789,628,554
138820,613,544
138839,644,543
138870,607,536
138889,641,523
138920,593,518
138939,645,524
138970,582,530
138989,638,515
139020,620,525
139039,688,521
139070,630,505
139089,744,578
139120,786,662
139139,834,678
139170,775,659
139191,751,659
139220,773,664
139241,805,650
139270,897,638
139291,833,599
139320,860,594
139341,875,594
139370,1008,599
139391,989,595
139420,998,598
139441,1255,643
139470,1542,640
139491,1482,609
139520,1252,549
139541,1187,570
139570,1331,625
139591,1379,618
139621,1739,824
139640,2585,1230
139671,5113,4000
139690,6773,3848
139721,4085,2378
139740,3284,2424
139771,5152,5526
139790,7576,7616
139821,8383,8712
139840,7844,8999
139871,7800,11300
139890,8690,12813
139921,8263,13338
139940,9332,12676
139971,8319,11455
139990,8223,11117
140021,7927,9980
140040,7251,9033
140071,6930,10122
140092,7080,9708
140121,4198,7083
140142,3711,6109
140171,4380,6806
140192,4195,6292
140221,2997,4590
140242,2479,4211
140271,1954,3889
140292,1550,3395
140321,910,2496
140342,734,2080
140371,751,1970
140392,728,1963
140422,718,2007
140441,718,2012
140472,694,2028
140491,720,2042
140522,688,2058
140541,734,2065
140572,699,2057
140591,735,2045
140622,685,2015
140641,717,2001
140672,699,1975
140691,744,1981
140722,716,1975
140741,757,1977
140772,745,1967
140791,756,1957
140822,718,1931
140843,721,1912
140872,729,1904
140893,719,1890
140922,758,1872
140943,718,1863
140972,762,1858
140993,694,1851
141022,747,1835
141043,701,1828
141072,738,1804
141093,704,1784
141122,737,1769
141143,715,1765
141172,747,1762
141193,727,1767
141222,744,1783
141243,720,1784
141273,717,1822
141292,714,1831
141323,707,1838
141342,705,1836
141373,691,1862
141392,710,1861
141423,678,1857
141442,726,1852
141473,688,1842
141492,741,1839
141523,677,1854
141542,725,1848
141573,684,1829
141592,726,1806
141623,679,1777
141642,728,1765
141673,706,1754
141692,753,1753
141723,719,1758
141742,741,1759
141773,735,1750
141792,747,1744
141823,708,1730
141844,716,1720
141873,714,1714
141894,710,1708
141923,744,1710
141944,717,1714
141973,747,1716
141994,700,1730
142023,740,1739
142044,697,1746
142073,720,1736
142094,698,1719
142123,735,1709
142144,716,1700
142173,748,1697
142194,717,1692
142223,749,1705
142244,731,1719
142274,716,1741
142293,698,1742
142324,693,1739
142343,708,1736
142374,677,1723
142393,730,1728
142424,686,1727
142443,742,1744
142474,672,1735
142493,712,1718
142524,678,1712
142543,723,1705
142574,681,1699
142593,736,1704
142624,699,1710
142643,745,1709
142674,716,1714
142693,744,1730
142724,737,1740
142743,745,1730
142774,706,1730
142795,717,1733
142824,718,1728
142845,713,1716
142874,732,1717
142895,719,1715
142924,758,1727
142945,703,1719
142974,737,1716
142995,698,1724
143024,730,1716
143045,703,1714
143074,744,1680
143095,714,1672
143124,736,1673
143145,717,1692
143175,713,1727
143194,702,1727
143225,703,1720
143244,707,1728
143275,678,1735
143294,718,1722
143325,691,1719
143344,732,1703
143375,670,1718
143394,715,1718
143425,672,1707
143444,718,1702
143475,681,1700
143494,740,1704
143525,698,1700
143544,746,1699
143575,712,1717
143594,747,1718
143625,733,1722
143644,750,1722
143675,707,1713
143696,718,1722
143725,725,1718
143746,709,1715
143775,731,1709
143796,713,1701
143825,753,1695
143846,707,1700
143875,726,1700
143896,688,1699
143925,729,1687
143946,701,1681
143975,736,1665
143996,716,1649
144025,748,1655
144046,717,1661
144075,732,1675
144096,717,1675
144126,710,1716
144145,692,1708
144176,699,1715
144195,700,1715
144226,682,1706
144245,715,1705
144276,680,1706
144295,723,1702
144326,684,1703
144345,740,1704
144376,672,1693
144395,713,1698
144426,679,1685
144445,733,1687
144476,692,1677
144495,736,1678
144526,703,1689
144545,746,1701
144576,728,1707
144595,739,1717
144626,743,1716
144647,716,1714
144676,716,1694
144697,717,1697
144726,733,1678
144747,714,1667
144776,751,1651
144797,697,1636
144826,748,1612
144847,692,1601
144876,721,1592
144897,693,1587
144926,728,1575
144947,708,1572
144976,740,1574
144997,711,1593
145026,743,1635
145047,723,1653
145076,733,1663
145097,721,1670
145127,724,1721
145146,714,1731
145177,697,1738
145196,705,1746
145227,681,1733
145246,720,1732
145277,679,1729
145296,734,1713
145327,682,1716
145346,725,1713
145377,671,1701
145396,718,1689
145427,689,1682
145446,736,1669
145477,708,1674
145496,748,1689
145527,725,1691
145546,751,1699
145577,702,1690
145598,714,1688
145627,728,1683
145648,721,1680
145677,746,1689
145698,695,1694
145727,745,1701
145748,700,1723
145777,723,1743
145798,705,1729
145827,745,1706
145848,723,1704
145877,744,1740
145898,718,1746
145928,727,1771
145947,703,1752
145978,690,1725
145997,720,1711
146028,677,1697
146047,732,1702
146078,674,1698
146097,738,1708
146128,667,1688
146147,712,1676
146178,667,1684
146197,736,1693
146228,691,1686
146247,734,1685
146278,699,1693
146297,746,1701
146328,723,1718
146347,750,1722
146378,739,1718
146399,714,1711
146428,713,1725
146449,724,1742
146478,721,1738
146499,717,1731
146528,742,1734
146549,713,1747
146578,760,1779
146599,696,1775
146628,742,1755
146649,702,1746
146678,737,1733
146699,701,1742
146728,741,1712
146749,713,1704
146778,749,1691
146799,720,1697
146828,751,1725
146849,721,1722
146879,713,1760
146898,707,1754
146929,697,1744
146948,701,1737
146979,680,1716
146998,708,1710
147029,682,1704
147048,731,1705
147079,682,1715
147098,741,1717
147129,670,1723
147148,714,1727
147179,675,1727
147198,740,1728
147229,687,1717
147248,740,1722
147279,704,1731
147298,748,1733
147329,722,1721
147348,747,1714
147379,732,1698
147400,724,1696
147429,712,1683
147450,717,1669
147479,730,1665
147500,719,1666
147529,748,1664
147550,709,1665
147579,744,1656
147600,694,1658
147629,731,1662
147650,703,1659
147679,740,1647
147700,706,1618
147729,743,1608
147750,717,1607
147779,736,1625
147800,719,1640
147830,717,1660
147849,701,1650
147880,702,1655
147899,694,1642
147930,686,1640
147949,704,1633
147980,667,1629
147999,721,1638
148030,686,1624
148049,733,1631
148080,668,1636
148099,711,1632
148130,671,1607
148149,720,1615
148180,684,1618
148199,728,1627
148230,694,1632
148249,745,1636
148280,711,1646
148299,746,1647
148330,735,1651
148349,742,1650
148380,703,1645
148401,717,1643
148430,721,1638
148451,708,1635
148480,735,1638
148501,714,1645
148530,764,1644
148551,698,1637
148580,743,1647
148601,694,1640
148630,735,1647
148651,703,1628
148680,734,1610
148701,709,1594
148730,747,1593
148751,717,1592
148780,745,1608
148801,715,1611
148831,721,1655
148850,708,1656
148881,701,1659
148900,698,1651
148931,691,1648
148950,707,1650
148981,679,1656
149000,726,1658
149031,684,1648
149050,731,1647
149081,670,1651
149100,718,1649
149131,663,1642
149150,717,1634
149181,691,1628
149200,735,1621
149231,695,1623
149250,744,1635
149281,707,1634
149300,750,1643
149331,728,1647
149350,737,1647
149381,706,1647
149402,716,1638
149431,712,1635
149452,714,1629
149481,735,1627
149502,716,1619
149531,752,1622
149552,696,1609
149581,727,1617
149602,703,1611
149631,722,1613
149652,699,1604
149681,738,1590
149702,710,1584
149731,744,1567
149752,721,1580
149781,736,1578
149802,716,1595
149831,737,1605
149852,715,1607
149882,706,1636
149901,699,1632
149932,696,1636
149951,698,1636
149982,674,1631
150001,719,1643
150032,679,1629
150051,731,1628
150082,674,1636
150101,729,1643
150132,661,1620
150151,707,1621
150182,669,1616
150201,729,1614
150232,686,1618
150251,735,1613
150282,705,1610
150301,748,1617
150332,717,1624
150351,747,1634
150382,720,1630
150403,710,1621
150432,709,1617
150453,713,1614
150482,726,1620
150503,711,1609
150532,738,1605
150553,709,1600
150582,746,1609
150603,688,1603
150632,713,1593
150653,688,1596
150682,733,1587
150703,701,1572
150732,732,1560
150753,711,1550
150782,740,1548
150803,719,1551
150832,740,1569
150853,716,1574
150883,700,1611
150902,699,1611
150933,700,1614
150952,700,1609
150983,680,1599
151002,702,1596
151033,676,1603
151052,721,1600
151083,682,1607
151102,725,1593
151133,673,1604
151152,715,1597
151183,672,1595
151202,724,1587
151233,675,1582
151252,722,1585
151283,695,1577
151302,737,1587
151333,703,1588
151352,747,1596
151383,721,1604
151402,751,1606
151433,738,1600
151454,716,1609
151483,709,1597
151504,710,1598
151533,732,1592
151554,718,1587
151583,742,1591
151604,708,1587
151633,743,1585
151654,698,1583
151683,726,1579
151704,685,1578
151733,727,1571
151754,694,1563
151783,734,1550
151804,703,1542
151833,742,1540
151854,716,1532
151883,743,1547
151904,718,1574
151934,713,1598
151953,698,1595
151984,699,1596
152003,699,1594
152034,687,1600
152053,702,1593
152084,672,1607
152103,715,1591
152134,679,1598
152153,734,1588
152184,678,1604
152203,713,1596
152234,655,1582
152253,711,1574
152284,678,1573
152303,736,1573
152334,693,1577
152353,734,1581
152384,704,1584
152403,749,1589
152434,722,1594
152453,742,1602
152484,735,1591
152505,715,1595
152534,716,1590
152555,712,1589
152584,731,1587
152605,712,1580
152634,736,1574
152655,715,1576
152684,740,1568
152705,692,1569
152734,725,1569
152755,690,1559
152784,733,1547
152805,709,1543
152834,733,1523
152855,713,1514
152884,731,1516
152905,722,1533
152934,739,1549
152955,708,1554
152985,705,1590
153004,698,1586
153035,697,1593
153054,699,1587
153085,672,1585
153104,703,1590
153135,675,1593
153154,723,1589
153185,680,1577
153204,731,1596
153235,665,1589
153254,709,1590
153285,665,1580
153304,718,1571
153335,685,1573
153354,736,1582
153385,692,1575
153404,736,1578
153435,714,1588
153454,748,1575
153485,734,1585
153506,712,1574
153535,709,1571
153556,714,1568
153585,704,1565
153606,709,1561
153635,730,1554
153656,715,1555
153685,748,1549
153706,693,1546
153735,722,1547
153756,696,1551
153785,723,1569
153806,692,1579
153835,728,1574
153856,704,1563
153885,730,1572
153906,710,1581
153935,740,1605
153956,721,1640
153985,749,1679
154006,724,1712
154036,719,2256
154055,870,2718
154086,1418,3550
154105,1695,4694
154136,4602,12383
154155,15680,33066
154186,27670,36899
154205,33883,40928
154236,37200,36287
154255,31446,26961
154286,20303,16277
154305,13986,11055
154336,8357,7790
154355,7064,6723
154386,5654,5161
154405,4879,4251
154436,3806,3260
154455,3225,2539
154486,2295,1329
154505,1514,694
154536,666,499
154555,642,500
154586,622,509
154607,634,519
154636,630,523
154657,635,530
154686,659,673
154707,645,932
154736,721,1249
154757,714,1563
154786,1062,2924
154807,1389,3472
154836,2423,3771
154857,2332,4007
154886,2456,3100
154907,2355,3129
154936,2821,3397
154957,2969,3469
154986,3217,3648
155007,3365,3849
155036,3931,4412
155057,4580,5004
155087,5590,5625
155106,5940,5731
155137,3323,2300
155156,1443,1712
155187,1165,1775
155206,1338,2100
155237,1860,2781
155256,2209,3143
155287,2824,3902
155306,3911,5440
155337,11722,12317
